Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"RGI: protein variant model","Antibiotic Resistance","CARD","562.97465","Escherichia coli VREC1594","fig|562.97465.peg.1630","AML25_12315",,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.57505","Escherichia coli strain PB474","fig|562.57505.peg.3095",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.99720","Escherichia coli a3cc1ece-7bb9-11e9-a8d3-68b59976a384","fig|562.99720.peg.2102",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"BLAT","Antibiotic Resistance","CARD","562.96585","Escherichia coli VREC0761","fig|562.96585.peg.2615",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.42693","Escherichia coli strain 253","fig|562.42693.peg.722",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.98633","Escherichia coli 9be8007e-7bb9-11e9-a8d3-68b59976a384","fig|562.98633.peg.2375",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.97074","Escherichia coli VRES1304","fig|562.97074.peg.2982",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.23571","Escherichia coli O25:H4 strain ECO1180","fig|562.23571.peg.1620",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.23558","Escherichia coli O25:H4 strain ECO1244","fig|562.23558.peg.1639",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.96699","Escherichia coli VREC0870","fig|562.96699.peg.2712",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"BLAT","Antibiotic Resistance","CARD","562.98274","Escherichia coli 95096428-7bb9-11e9-a8d3-68b59976a384","fig|562.98274.peg.1916",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.56782","Escherichia coli strain 304-13-1","fig|562.56782.peg.2007","PU66_17875",,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.45645","Escherichia coli strain EC_21","fig|562.45645.peg.469","EXX19_11925",,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.100348","Escherichia coli 0ecb0f74-7bb9-11e9-a8d3-68b59976a384","fig|562.100348.peg.1435",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.97314","Escherichia coli VREC1418","fig|562.97314.peg.457",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.57462","Escherichia coli strain PB461","fig|562.57462.peg.508",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.57494","Escherichia coli strain PB419","fig|562.57494.peg.3300",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"BLAT","Antibiotic Resistance","CARD","562.57117","Escherichia coli strain 24742_1#19","fig|562.57117.peg.717",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.97161","Escherichia coli VRES1376","fig|562.97161.peg.4781",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.140882","Escherichia coli 013-E1-U01","fig|562.140882.peg.2917",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.100683","Escherichia coli 95ea5678-7bb8-11e9-a8d3-68b59976a384","fig|562.100683.peg.953",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.99429","Escherichia coli 48a67990-7bb9-11e9-a8d3-68b59976a384","fig|562.99429.peg.1064",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"BLAT","Antibiotic Resistance","CARD","562.28844","Escherichia coli strain RDK40_73","fig|562.28844.peg.4517",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.98771","Escherichia coli bcac963a-7bb9-11e9-a8d3-68b59976a384","fig|562.98771.peg.2840",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.96953","Escherichia coli VREC1074","fig|562.96953.peg.2798",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.99519","Escherichia coli d0e9c8ee-7bb8-11e9-a8d3-68b59976a384","fig|562.99519.peg.1206",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.23478","Escherichia coli O25:H4 strain ECO1043","fig|562.23478.peg.1560",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.99024","Escherichia coli c180afd4-7bb9-11e9-a8d3-68b59976a384","fig|562.99024.peg.2288",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.98263","Escherichia coli 83b49314-7bb9-11e9-a8d3-68b59976a384","fig|562.98263.peg.2375",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.99643","Escherichia coli d32f41aa-7bb9-11e9-a8d3-68b59976a384","fig|562.99643.peg.2149",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.57268","Escherichia coli strain 24742_1#224","fig|562.57268.peg.245",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"BLAT","Antibiotic Resistance","CARD","562.145063","Escherichia coli PT_EC0210","fig|562.145063.peg.676",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.96894","Escherichia coli VREC1017","fig|562.96894.peg.2549",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.96462","Escherichia coli VREC0788","fig|562.96462.peg.2928",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.99700","Escherichia coli 50860b94-7bb9-11e9-a8d3-68b59976a384","fig|562.99700.peg.4913",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.96791","Escherichia coli VRES0995","fig|562.96791.peg.1920",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.58780","Escherichia coli strain ENV235","fig|562.58780.peg.422",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.57488","Escherichia coli strain PB264","fig|562.57488.peg.518",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.42836","Escherichia coli strain MUGSI_205","fig|562.42836.peg.4460",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.99192","Escherichia coli d93a7b6e-7bb9-11e9-a8d3-68b59976a384","fig|562.99192.peg.4486",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.56900","Escherichia coli strain RL303","fig|562.56900.peg.1676",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.96433","Escherichia coli VRES0694","fig|562.96433.peg.2600","MMN38_15260",,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.98352","Escherichia coli b5ea6292-7bb8-11e9-a8d3-68b59976a384","fig|562.98352.peg.2478","AML50_00400",,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"RGI: protein variant model","Antibiotic Resistance","CARD","562.135561","Escherichia coli MGL_91","fig|562.135561.peg.404","BFL18_27100",,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.7673","Escherichia coli strain 401250_aEPEC","fig|562.7673.peg.765","ERS085390_00759",,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant;fluoroquinolone resistance gene;gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.100700","Escherichia coli ac1eeb48-7bb8-11e9-a8d3-68b59976a384","fig|562.100700.peg.1760",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.98501","Escherichia coli b5581b76-7bb8-11e9-a8d3-68b59976a384","fig|562.98501.peg.1083",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.97255","Escherichia coli VREC1393","fig|562.97255.peg.74",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.97510","Escherichia coli VREC1254","fig|562.97510.peg.2885",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
