Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Antibiotic Resistance","CARD","562.23229","Escherichia coli O25:H4 strain ECO0852","fig|562.23229.peg.5334",,,"ABC17627.1","Escherichia coli",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","CARD","562.23895","Escherichia coli O25:H4 strain ECO1490","fig|562.23895.peg.5114",,,"ABC17627.1","Escherichia coli",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","NDARO","562.23229","Escherichia coli O25:H4 strain ECO0852","fig|562.23229.peg.5334",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","NDARO","562.99948","Escherichia coli 630641da-7bb9-11e9-a8d3-68b59976a384","fig|562.99948.peg.5115",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","CARD","562.58649","Escherichia coli strain WU34","fig|562.58649.peg.5164",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.22503","Escherichia coli NA:H6 strain ECO0076","fig|562.22503.peg.5095",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.23194","Escherichia coli O25:H4 strain ECO0816","fig|562.23194.peg.5043",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","NDARO","562.42672","Escherichia coli strain 200","fig|562.42672.peg.5422",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","NDARO","562.42670","Escherichia coli strain 198","fig|562.42670.peg.5421",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.96454","Escherichia coli VRES0701","fig|562.96454.peg.4552","MMN38_10290",,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"K-mer Search","Antibiotic Resistance","PATRIC","562.23231","Escherichia coli O25:H4 strain ECO0855","fig|562.23231.peg.5219",,,,,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"antibiotic inactivation enzyme","aminoglycosides,fluoroquinolones quinolones quinolines","ciprofloxacin;dibekacin;arbekacin;netilmicin;neomycin;isepamicin;sisomicin;tobramycin;amikacin;kanamycin a;gentamicin b","16369542;18710261",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.97000","Escherichia coli VRES1158","fig|562.97000.peg.5368",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57465","Escherichia coli strain PB412","fig|562.57465.peg.4922",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","CARD","562.22595","Escherichia coli O25:H4 strain ECO0171","fig|562.22595.peg.5105",,,"ABC17627.1","Escherichia coli",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","CARD","562.144933","Escherichia coli 20200317_MGL_35","fig|562.144933.peg.5143",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","CARD","562.100554","Escherichia coli db1d5492-7bb9-11e9-a8d3-68b59976a384","fig|562.100554.peg.5212",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.23646","Escherichia coli O25:H4 strain ECO1373","fig|562.23646.peg.5082",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.22655","Escherichia coli O25:H4 strain ECO0243","fig|562.22655.peg.5107",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.58631","Escherichia coli strain PH151-2","fig|562.58631.peg.5097","FIP50_20840",,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","NDARO","562.96454","Escherichia coli VRES0701","fig|562.96454.peg.4552",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","CARD","562.97079","Escherichia coli VREC1193","fig|562.97079.peg.5076",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","CARD","562.22821","Escherichia coli O25:H4 strain ECO0420","fig|562.22821.peg.5208",,,"ABC17627.1","Escherichia coli",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","NDARO","562.135569","Escherichia coli 20200203_MGL_07","fig|562.135569.peg.5016",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.23428","Escherichia coli O25:H4 strain ECO0991","fig|562.23428.peg.5166",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","NDARO","562.96901","Escherichia coli VRES1102","fig|562.96901.peg.5131",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,99,98,"1e-107"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.97466","Escherichia coli VREC1088","fig|562.97466.peg.5430","AML25_12315",,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"K-mer Search","Antibiotic Resistance","PATRIC","562.23391","Escherichia coli O102:H6 strain ECO1156","fig|562.23391.peg.5103",,,,,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"antibiotic inactivation enzyme","aminoglycosides,fluoroquinolones quinolones quinolines","ciprofloxacin;dibekacin;arbekacin;netilmicin;neomycin;isepamicin;sisomicin;tobramycin;amikacin;kanamycin a;gentamicin b","16369542;18710261",,,,
"BLAT","Antibiotic Resistance","NDARO","562.98352","Escherichia coli b5ea6292-7bb8-11e9-a8d3-68b59976a384","fig|562.98352.peg.4978",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","CARD","562.140868","Escherichia coli 013-E3-S04","fig|562.140868.peg.5198",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","CARD","562.31460","Escherichia coli strain KCRI-365 strain R0007_365","fig|562.31460.peg.4141",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.22754","Escherichia coli O25:H4 strain ECO0345","fig|562.22754.peg.5392",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.23894","Escherichia coli O25:H4 strain ECO1497","fig|562.23894.peg.5167",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.135593","Escherichia coli MGL_126","fig|562.135593.peg.5134","R2R64_16340",,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"K-mer Search","Antibiotic Resistance","PATRIC","562.23229","Escherichia coli O25:H4 strain ECO0852","fig|562.23229.peg.5334",,,,,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"antibiotic inactivation enzyme","aminoglycosides,fluoroquinolones quinolones quinolines","ciprofloxacin;dibekacin;arbekacin;netilmicin;neomycin;isepamicin;sisomicin;tobramycin;amikacin;kanamycin a;gentamicin b","16369542;18710261",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.42787","Escherichia coli strain M32","fig|562.42787.peg.5299",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.100802","Escherichia coli f35eca50-7bb8-11e9-a8d3-68b59976a384","fig|562.100802.peg.5186","AWG98_14035",,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","CARD","562.42789","Escherichia coli strain M34","fig|562.42789.peg.5227",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.58627","Escherichia coli strain PH129","fig|562.58627.peg.5080","FIP50_20840",,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","CARD","562.42863","Escherichia coli strain MUGSI_301","fig|562.42863.peg.5241",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","CARD","562.100044","Escherichia coli 20fce848-7bb9-11e9-a8d3-68b59976a384","fig|562.100044.peg.5121",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","NDARO","562.57133","Escherichia coli strain 24742_1#303","fig|562.57133.peg.5213",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","CARD","562.42823","Escherichia coli strain MUGSI_132","fig|562.42823.peg.5399",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.57248","Escherichia coli strain 24742_1#354","fig|562.57248.peg.5206",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"BLAT","Antibiotic Resistance","CARD","562.140865","Escherichia coli 013-E2-U02","fig|562.140865.peg.5198",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.96958","Escherichia coli VRES1161","fig|562.96958.peg.5168",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","NDARO","562.58649","Escherichia coli strain WU34","fig|562.58649.peg.5164",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","CARD","562.23804","Escherichia coli O25:H4 strain ECO0912","fig|562.23804.peg.5009",,,"ABC17627.1","Escherichia coli",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.96453","Escherichia coli VRES0700","fig|562.96453.peg.4539","MMN38_15260",,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","NDARO","562.42635","Escherichia coli strain 108","fig|562.42635.peg.5281",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.42698","Escherichia coli strain 262","fig|562.42698.peg.5250",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"BLAT","Antibiotic Resistance","NDARO","562.23200","Escherichia coli O25:H4 strain ECO0822","fig|562.23200.peg.5082",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","CARD","562.28567","Escherichia coli strain AR_0370","fig|562.28567.peg.100",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","CARD","562.23451","Escherichia coli O25:H4 strain ECO1015","fig|562.23451.peg.4999",,,"ABC17627.1","Escherichia coli",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"K-mer Search","Antibiotic Resistance","PATRIC","562.22669","Escherichia coli O25:H4 strain ECO0257","fig|562.22669.peg.4973",,,,,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"antibiotic inactivation enzyme","aminoglycosides,fluoroquinolones quinolones quinolines","ciprofloxacin;dibekacin;arbekacin;netilmicin;neomycin;isepamicin;sisomicin;tobramycin;amikacin;kanamycin a;gentamicin b","16369542;18710261",,,,
