Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Antibiotic Resistance","NDARO","562.56851","Escherichia coli strain 51-16","fig|562.56851.peg.5100",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57396","Escherichia coli strain W1_7_ERB9","fig|562.57396.peg.4344",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"K-mer Search","Antibiotic Resistance","PATRIC","562.145037","Escherichia coli PT_EC0182","fig|562.145037.peg.4976",,,,,"QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","17938184",,,,
"BLAT","Antibiotic Resistance","CARD","562.57420","Escherichia coli strain W2_4_ERB1","fig|562.57420.peg.4800",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"K-mer Search","Antibiotic Resistance","PATRIC","562.58774","Escherichia coli strain ENV190","fig|562.58774.peg.4662",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57413","Escherichia coli strain W2_12_ERB4","fig|562.57413.peg.4696",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"K-mer Search","Antibiotic Resistance","PATRIC","562.58626","Escherichia coli strain PH118","fig|562.58626.peg.3741",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","562.58736","Escherichia coli strain 15062645","fig|562.58736.peg.5107",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"BLAT","Antibiotic Resistance","CARD","562.73358","Escherichia coli strain BB1402","fig|562.73358.peg.5743","JFD_05543",,"ABI50486.1","Klebsiella pneumoniae","QnrA1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-130"
"K-mer Search","Antibiotic Resistance","PATRIC","562.57480","Escherichia coli strain PB186","fig|562.57480.peg.4990",,,,,"QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","17938184",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","562.96439","Escherichia coli VREC0650","fig|562.96439.peg.4629",,,,,"QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","17938184",,,,
"BLAT","Antibiotic Resistance","CARD","562.56851","Escherichia coli strain 51-16","fig|562.56851.peg.5100",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.59223","Escherichia coli strain PBIO711","fig|562.59223.peg.4670","HFC66_22170",,"417",,,"Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","QnrB6","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.34748e-170"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.45593","Escherichia coli strain EC_79","fig|562.45593.peg.4306","EXX75_23710",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.45660","Escherichia coli strain EC_38","fig|562.45660.peg.4560","EXX38_24370",,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"K-mer Search","Antibiotic Resistance","PATRIC","562.144929","Escherichia coli MGL_1560","fig|562.144929.peg.5075",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.98936","Escherichia coli a83901b6-7bb9-11e9-a8d3-68b59976a384","fig|562.98936.peg.5176",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"K-mer Search","Antibiotic Resistance","PATRIC","562.58771","Escherichia coli strain ENV68","fig|562.58771.peg.4622",,,,,"QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","17938184",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","562.73354","Escherichia coli strain BB1403","fig|562.73354.peg.5537","JFD_05383",,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.45675","Escherichia coli strain EC_07","fig|562.45675.peg.4306","EXX04_23595",,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"K-mer Search","Antibiotic Resistance","PATRIC","562.99875","Escherichia coli f3ae25d2-7bb8-11e9-a8d3-68b59976a384","fig|562.99875.peg.5103",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"BLAT","Antibiotic Resistance","NDARO","562.135565","Escherichia coli MGL_82","fig|562.135565.peg.5061",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.42650","Escherichia coli strain 153","fig|562.42650.peg.5007",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"K-mer Search","Antibiotic Resistance","PATRIC","562.135560","Escherichia coli MGL_106","fig|562.135560.peg.4690",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57426","Escherichia coli strain W2_2_ERB9","fig|562.57426.peg.4939",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.56841","Escherichia coli strain 50-16","fig|562.56841.peg.6311","PU65_18105",,"891",,,"Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","QnrB37","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,,,,
"BLAT","Antibiotic Resistance","NDARO","562.42648","Escherichia coli strain 149","fig|562.42648.peg.4938",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.57433","Escherichia coli strain W2_6_ERG5","fig|562.57433.peg.4498",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.58727","Escherichia coli strain 14083136","fig|562.58727.peg.4813",,,"ABG56269.1","Citrobacter freundii","QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,99,"1e-130"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.56762","Escherichia coli strain 1041-14","fig|562.56762.peg.3622","PU70_00395",,"WP_001749994.1",,,"Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","QnrB family quinolone resistance pentapeptide repeat protein",,"quinolone","quinolone",,100,94,100,
"BLAT","Antibiotic Resistance","CARD","562.57379","Escherichia coli strain PB514","fig|562.57379.peg.4963",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.57436","Escherichia coli strain W2_9_ERB5","fig|562.57436.peg.4704",,,"ACJ24509.1","Salmonella enterica subsp. enterica serovar Stanley","QnrS4","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57401","Escherichia coli strain W2_10_ERB10","fig|562.57401.peg.5140",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"K-mer Search","Antibiotic Resistance","PATRIC","562.135565","Escherichia coli MGL_82","fig|562.135565.peg.5061",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","562.56841","Escherichia coli strain 50-16","fig|562.56841.peg.6177",,,,,"QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","17938184",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","562.57364","Escherichia coli strain PB320","fig|562.57364.peg.5453",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","562.56851","Escherichia coli strain 51-16","fig|562.56851.peg.5100",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"BLAT","Antibiotic Resistance","CARD","562.45964","Escherichia coli strain URMC_26","fig|562.45964.peg.440","ELV28_29655",,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"K-mer Search","Antibiotic Resistance","PATRIC","562.58720","Escherichia coli strain 14060900","fig|562.58720.peg.5573",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.144913","Escherichia coli MGL_87","fig|562.144913.peg.5139",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.57467","Escherichia coli strain PB98","fig|562.57467.peg.5317",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.12961","Escherichia coli strain F1-8-ERB4","fig|562.12961.peg.2356","SAMEA3531867_05018",,"ABG56870.1","Klebsiella pneumoniae","pipB2","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein;fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57456","Escherichia coli strain PB303","fig|562.57456.peg.2376",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57426","Escherichia coli strain W2_2_ERB9","fig|562.57426.peg.4939",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.56762","Escherichia coli strain 1041-14","fig|562.56762.peg.3622",,,"WP_001749994.1","Enterobacterales",,"Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrB6","",,,,100,94,100,"1e-124"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.98936","Escherichia coli a83901b6-7bb9-11e9-a8d3-68b59976a384","fig|562.98936.peg.5176",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.22426","Escherichia coli strain AR_0162","fig|562.22426.peg.5051","AM408_00610",,"ABG56870.1","Klebsiella pneumoniae",,"Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.57424","Escherichia coli strain W2_3_ERB9","fig|562.57424.peg.1614",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.145039","Escherichia coli PT_EC0130","fig|562.145039.peg.4736",,,"ABG56269.1","Citrobacter freundii","QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,98,99,"1e-130"
